HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.query,Input.page1_url,Input.page2_url,Input.page3_url,Input.page4_url,Input.page5_url,Input.page6_url,Input.page7_url,Input.page8_url,Answer.choice1,Answer.choice2,Answer.choice3,Answer.choice4,Answer.choose1reason,Answer.choose2reason,Answer.choose3reason,Approve,Reject
302U8RURJ0976AOIJKIV25XBV80VNQ,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:20 PDT 2017,6,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Tue Apr 18 06:40:58 PDT 2017,,,3DHE4R9OCYJULB7OY8QRZ0NNYFF2GK,A3LN4KALC95O1E,Rejected,Wed Apr 12 00:07:15 PDT 2017,Wed Apr 12 00:15:17 PDT 2017,Sat Apr 15 00:15:17 PDT 2017,,Thu Apr 13 08:45:56 PDT 2017,one of your selection is not about the specified query shown at the beginning of the survey,482,51% (140/277),51% (140/277),0% (0/0),Opera,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ Opera.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceAndVerticalVersion/University of Twente - Search_ Opera.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ Opera.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/SearsiaVersion/University of Twente - Search_ Opera.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ Opera.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/OrganicVersion/University of Twente - Search_ Opera.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceVersion/University of Twente - Search_ cvs.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ Opera.html,Result 1,Result 4,Result 6,Result 7,THIS IS LOOKING GOOD,THIS IS LOOKING GOOD,THIS IS LOOKING GOOD|THIS IS LOOKING GOOD,,
302U8RURJ0976AOIJKIV25XBV80VNQ,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:20 PDT 2017,6,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Tue Apr 18 06:40:58 PDT 2017,,,3DIP6YHAPE07NCDM8U949OFE7SME8Y,A2D6QNCAN9X77R,Rejected,Sat Apr 08 09:42:21 PDT 2017,Sat Apr 08 09:46:21 PDT 2017,Tue Apr 11 09:46:21 PDT 2017,,Mon Apr 10 13:19:17 PDT 2017,(result 7) one of your selection is not about the specified query shown at the beginning of the survey,240,0% (0/1),0% (0/1),0% (0/0),Opera,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ Opera.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceAndVerticalVersion/University of Twente - Search_ Opera.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ Opera.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/SearsiaVersion/University of Twente - Search_ Opera.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ Opera.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/OrganicVersion/University of Twente - Search_ Opera.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceVersion/University of Twente - Search_ cvs.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ Opera.html,Result 1,Result 4,Result 6,Result 7,"If they are searching for opera, I am guessing they are looking for places to go, not who is in it","This gives different options - either the music opera, or the operating system.","Gives the places opera is happening instead of what an opera house is.|CVS actually is the search, and it shows the store.  Shows the orchestra, which is not relevant.",,
302U8RURJ0976AOIJKIV25XBV80VNQ,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:20 PDT 2017,6,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Tue Apr 18 06:40:58 PDT 2017,,,3K2755HG5UBBAL99KD4QDYEFUK8FDX,AQ07VGUPLAGEU,Approved,Fri Apr 07 21:56:34 PDT 2017,Fri Apr 07 21:56:40 PDT 2017,Mon Apr 10 21:56:40 PDT 2017,Sat Apr 08 12:44:33 PDT 2017,,,6,61% (65/107),61% (65/107),0% (0/0),Opera,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ Opera.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceAndVerticalVersion/University of Twente - Search_ Opera.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ Opera.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/SearsiaVersion/University of Twente - Search_ Opera.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ Opera.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/OrganicVersion/University of Twente - Search_ Opera.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceVersion/University of Twente - Search_ cvs.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ Opera.html,Result 2,Result 3,Result 5,Result 8,{},{},|,,
302U8RURJ0976AOIJKIV25XBV80VNQ,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:20 PDT 2017,6,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Tue Apr 18 06:40:58 PDT 2017,,,3KOPY89HMAATXVT8AEPZFNKVWON3JX,A375M3QTDK73V6,Approved,Thu Apr 13 23:07:39 PDT 2017,Thu Apr 13 23:08:32 PDT 2017,Sun Apr 16 23:08:32 PDT 2017,Sun Apr 16 15:22:09 PDT 2017,,,53,100% (2/2),100% (2/2),0% (0/0),Opera,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ Opera.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceAndVerticalVersion/University of Twente - Search_ Opera.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ Opera.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/SearsiaVersion/University of Twente - Search_ Opera.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ Opera.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/OrganicVersion/University of Twente - Search_ Opera.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceVersion/University of Twente - Search_ cvs.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ Opera.html,Result 1,Result 4,Result 5,equally good,{},{},|,,
3087LXLJ6NOFPHALIZBT97YCZL20FX,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:25 PDT 2017,5,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Fri Apr 28 08:49:15 PDT 2017,,,33PPO7FECXNVKCBZLLABGVR7AC0DIM,AQ07VGUPLAGEU,Approved,Fri Apr 07 22:03:13 PDT 2017,Fri Apr 07 22:03:20 PDT 2017,Mon Apr 10 22:03:20 PDT 2017,Sat Apr 08 12:44:48 PDT 2017,,,7,61% (65/107),61% (65/107),0% (0/0),ride unicycle,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ ride unicycle.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceVersion/University of Twente - Search_ ride unicycle.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ ride unicycle.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ ride unicycle.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ ride unicycle.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ ride unicycle.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ TPP progress.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/DiversityVersion/University of Twente - Search_ ride unicycle.html,Result 2,Result 4,Result 5,Result 8,{},{},|,,
3087LXLJ6NOFPHALIZBT97YCZL20FX,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:25 PDT 2017,5,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Fri Apr 28 08:49:15 PDT 2017,,,3HRMW88U18YNHB0WUOK8THE5X23M0M,A3LN4KALC95O1E,Approved,Tue Apr 11 22:44:44 PDT 2017,Tue Apr 11 23:07:17 PDT 2017,Fri Apr 14 23:07:17 PDT 2017,Thu Apr 13 09:06:10 PDT 2017,Thu Apr 13 08:49:15 PDT 2017,,1353,51% (140/277),51% (140/277),0% (0/0),ride unicycle,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ ride unicycle.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceVersion/University of Twente - Search_ ride unicycle.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ ride unicycle.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ ride unicycle.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ ride unicycle.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ ride unicycle.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ TPP progress.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/DiversityVersion/University of Twente - Search_ ride unicycle.html,Result 1,Result 4,Result 5,Result 8,THIS IS LOOKING GOOD,THIS IS LOOKING GOOD,THIS IS LOOKING GOOD|THIS IS LOOKING GOOD,,
308KJXFUJSEL9ZQ45LDBFHPQZGLTAO,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:24 PDT 2017,5,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Fri Apr 28 08:48:34 PDT 2017,,,3BV8HQ2ZZY9HTLDMZAAKTRTWGIR6A2,A2LD0G04R6MNX7,Approved,Sat Apr 08 04:51:19 PDT 2017,Sat Apr 08 04:55:24 PDT 2017,Tue Apr 11 04:55:24 PDT 2017,Sat Apr 08 12:44:45 PDT 2017,,,245,57% (29/51),57% (29/51),0% (0/0),obesity prevention,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ obesity prevention.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/SearsiaVersion/University of Twente - Search_ obesity prevention.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ obesity prevention.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/OrganicVersion/University of Twente - Search_ obesity prevention.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ obesity prevention.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/DiversityVersion/University of Twente - Search_ obesity prevention.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ obesity prevention.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceAndVerticalVersion/University of Twente - Search_ iraq war.html,Result 1,Result 4,Result 6,Result 7,More Relevant,More Relevant,More Relevant |More Relevant,,
308KJXFUJSEL9ZQ45LDBFHPQZGLTAO,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:24 PDT 2017,5,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Fri Apr 28 08:48:34 PDT 2017,,,3FK0YFF9P1OM0ZVLBD9O16N8INYVV2,A1TP6XT8892G4G,Approved,Sun Apr 09 14:32:11 PDT 2017,Sun Apr 09 14:34:32 PDT 2017,Wed Apr 12 14:34:32 PDT 2017,Mon Apr 10 13:19:25 PDT 2017,,,141,100% (3/3),100% (3/3),0% (0/0),obesity prevention,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ obesity prevention.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/SearsiaVersion/University of Twente - Search_ obesity prevention.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ obesity prevention.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/OrganicVersion/University of Twente - Search_ obesity prevention.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ obesity prevention.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/DiversityVersion/University of Twente - Search_ obesity prevention.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ obesity prevention.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceAndVerticalVersion/University of Twente - Search_ iraq war.html,Result 2,Result 4,Result 6,Result 7,Left result focuses too much on twitter,Left result focuses too much on twitter,Gives more variety in search about obestiy|right result is not relevant,,
308KJXFUJSEL9ZQ45LDBFHPQZGLTAO,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:24 PDT 2017,5,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Fri Apr 28 08:48:34 PDT 2017,,,3ZSANO2JCHFHCASRH3ZF8X0FVTDSFB,A3LN4KALC95O1E,Rejected,Wed Apr 12 00:09:48 PDT 2017,Wed Apr 12 00:19:38 PDT 2017,Sat Apr 15 00:19:38 PDT 2017,,Thu Apr 13 08:48:34 PDT 2017,one of your selection is not about the specified query shown at the beginning of the survey,590,51% (140/277),51% (140/277),0% (0/0),obesity prevention,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ obesity prevention.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/SearsiaVersion/University of Twente - Search_ obesity prevention.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ obesity prevention.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/OrganicVersion/University of Twente - Search_ obesity prevention.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ obesity prevention.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/DiversityVersion/University of Twente - Search_ obesity prevention.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ obesity prevention.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceAndVerticalVersion/University of Twente - Search_ iraq war.html,Result 1,Result 4,Result 5,Result 8,THIS IS LOOKING GOOD,THIS IS LOOKING GOOD,THIS IS LOOKING GOOD|THIS IS LOOKING GOOD,,
30EV7DWJTW3G3JDVPEJY7TFJIZDY6S,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:11 PDT 2017,5,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Tue Apr 18 06:41:08 PDT 2017,,,33TIN5LC06I57MDNDNRCGN259GB9YB,A3LN4KALC95O1E,Rejected,Tue Apr 11 22:44:58 PDT 2017,Tue Apr 11 23:05:20 PDT 2017,Fri Apr 14 23:05:20 PDT 2017,,Thu Apr 13 08:47:15 PDT 2017,one of your selection is not about the specified query shown at the beginning of the survey,1222,51% (140/277),51% (140/277),0% (0/0),obama update,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ obama update.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceVersion/University of Twente - Search_ obama update.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ obama update.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ obama update.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ obama update.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ obama update.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ obama update.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/DiversityVersion/University of Twente - Search_ cvs.html,Result 2,Result 3,Result 6,Result 8,THIS LOOKS INTERESTING,THIS LOOKS INTERESTING,THIS LOOKS INTERESTING |THIS LOOKS INTERESTING,,
30F94FBDNSSQS9VWBZD7AS9WHY6TBJ,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:25 PDT 2017,6,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Fri Apr 28 08:48:43 PDT 2017,,,3DL65MZB8FN9ZF3ZP6P9BABXXP9CEG,A3LN4KALC95O1E,Rejected,Tue Apr 11 22:45:21 PDT 2017,Tue Apr 11 23:05:05 PDT 2017,Fri Apr 14 23:05:05 PDT 2017,,Thu Apr 13 08:48:43 PDT 2017,one of your selection is not about the specified query shown at the beginning of the survey,1184,51% (140/277),51% (140/277),0% (0/0),quit smoking,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ quit smoking.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceAndVerticalVersion/University of Twente - Search_ quit smoking.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ quit smoking.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/SearsiaVersion/University of Twente - Search_ quit smoking.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ quit smoking.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/OrganicVersion/University of Twente - Search_ quit smoking.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceVersion/University of Twente - Search_ quit smoking.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ Opera.html,Result 1,Result 4,Result 5,Result 8,THIS IS LOOKING GOOD,THIS IS LOOKING GOOD,THIS IS LOOKING GOOD|THIS IS LOOKING GOOD,,
30F94FBDNSSQS9VWBZD7AS9WHY6TBJ,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:25 PDT 2017,6,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Fri Apr 28 08:48:43 PDT 2017,,,3OLQQLKKNUXW7T95ZY6VYEOSN95JEO,A39491OBK6W5BL,Approved,Tue Apr 11 15:46:24 PDT 2017,Tue Apr 11 15:52:21 PDT 2017,Fri Apr 14 15:52:21 PDT 2017,Thu Apr 13 09:06:07 PDT 2017,,,357,100% (2/2),100% (2/2),0% (0/0),quit smoking,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ quit smoking.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceAndVerticalVersion/University of Twente - Search_ quit smoking.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ quit smoking.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/SearsiaVersion/University of Twente - Search_ quit smoking.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ quit smoking.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/OrganicVersion/University of Twente - Search_ quit smoking.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceVersion/University of Twente - Search_ quit smoking.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ Opera.html,Result 1,Result 4,Result 6,Result 7,"Seems more entertaining, I can see real people that have tried to stop on YouTube",Right side had better headings that would make me click on to view,"RIght side had information from Doctors, and real facts, not just YouTubers, and there is no cursing|RIght side did not have information on smoking. Just information about Operas.",,
30F94FBDNSSQS9VWBZD7AS9WHY6TBJ,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:25 PDT 2017,6,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Fri Apr 28 08:48:43 PDT 2017,,,3X4MXAO0BIW7MHE9S39AMBHJ4R4WR3,A12PLR2DLZYME1,Rejected,Mon Apr 10 10:13:36 PDT 2017,Mon Apr 10 10:13:58 PDT 2017,Thu Apr 13 10:13:58 PDT 2017,,Thu Apr 13 09:06:07 PDT 2017,one of your selection is not about the specified query,22,63% (5/8),63% (5/8),0% (0/0),quit smoking,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ quit smoking.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceAndVerticalVersion/University of Twente - Search_ quit smoking.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ quit smoking.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/SearsiaVersion/University of Twente - Search_ quit smoking.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ quit smoking.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/OrganicVersion/University of Twente - Search_ quit smoking.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceVersion/University of Twente - Search_ quit smoking.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ Opera.html,None good,None good,None good,None good,{},{},|,,
30QQTY5GMLSIQA7VYNR1AM92HMN7U3,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:25 PDT 2017,5,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Fri Apr 28 08:49:11 PDT 2017,,,3IOEN3P9S9RLZX0M3RHRIQ0TCVN61U,AB85TFZUMHT03,Approved,Wed Apr 12 09:34:21 PDT 2017,Wed Apr 12 09:38:11 PDT 2017,Sat Apr 15 09:38:11 PDT 2017,2017-04-15 16:38:27 UTC,,,230,100% (4/4),100% (4/4),0% (0/0),speak French,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ fossil.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceVersion/University of Twente - Search_ speak French.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ speak French.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ speak French.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ speak French.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ speak French.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ speak French.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/DiversityVersion/University of Twente - Search_ speak French.html,Result 2,equally good,equally good,equally good,The right side is about speaking French,Both sides are about learning to speak French,Both sides are about learning to speak French|Both sides are the same,,
30QQTY5GMLSIQA7VYNR1AM92HMN7U3,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:25 PDT 2017,5,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Fri Apr 28 08:49:11 PDT 2017,,,3L4PIM1GQVOBBM9974RY782ZF2JRYI,A3LN4KALC95O1E,Approved,Tue Apr 11 23:43:13 PDT 2017,Tue Apr 11 23:47:33 PDT 2017,Fri Apr 14 23:47:33 PDT 2017,Thu Apr 13 09:06:10 PDT 2017,Thu Apr 13 08:49:10 PDT 2017,,260,51% (140/277),51% (140/277),0% (0/0),speak French,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ fossil.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceVersion/University of Twente - Search_ speak French.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ speak French.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ speak French.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ speak French.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ speak French.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ speak French.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/DiversityVersion/University of Twente - Search_ speak French.html,Result 2,Result 3,Result 5,Result 8,THIS LOOKS INTERESTING,THIS LOOKS INTERESTING,THIS LOOKS INTERESTING|THIS LOOKS INTERESTING,,
